entry,at,order
"""Austin @ J177rrX9xq"" posts a small blind of 0.50",2020-11-25T22:48:34.041Z,160634451404311
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (98.20) | #2 ""Prupes @ iMdVP3v8Py"" (268.94) | #3 ""josh @ Cg8enqeOhO"" (132.50) | #4 ""Kireet @ nqRcqwbz9y"" (129.75) | #6 ""alex @ iZcKjjRQ7_"" (376.00) | #8 ""Alec @ KVDhf8i-06"" (370.08) | #9 ""Brandon @ Y9MvZ7Zi7i"" (478.43) | #10 ""Austin @ J177rrX9xq"" (453.42)",2020-11-25T22:48:34.041Z,160634451404302
"-- starting hand #122  (No Limit Texas Hold'em) (dealer: ""Brandon @ Y9MvZ7Zi7i"") --",2020-11-25T22:48:34.041Z,160634451404301
"The player ""BDSuckout @ _9tNhnOi1R"" stand up with the stack of 186.53.",2020-11-25T22:48:34.041Z,160634451404300
"""Prupes @ iMdVP3v8Py"" shows a J♦, 8♠.",2020-11-25T22:48:28.216Z,160634450821700
"-- ending hand #121 --",2020-11-25T22:48:27.019Z,160634450702002
"""Brandon @ Y9MvZ7Zi7i"" collected 8.00 from pot with Pair, 9's (combination: 9♥, 9♣, Q♥, 10♠, 8♦)",2020-11-25T22:48:27.019Z,160634450702001
"""Brandon @ Y9MvZ7Zi7i"" shows a 9♥, 6♥.",2020-11-25T22:48:27.019Z,160634450702000
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-25T22:48:26.214Z,160634450621500
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-25T22:48:22.566Z,160634450256700
"river: Q♥, 9♣, 10♠, 8♦ [5♥]",2020-11-25T22:48:20.696Z,160634450070100
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-25T22:48:19.890Z,160634449989100
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-25T22:48:19.010Z,160634449901100
"turn: Q♥, 9♣, 10♠ [8♦]",2020-11-25T22:48:15.087Z,160634449509200
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-25T22:48:14.279Z,160634449428000
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-25T22:48:04.283Z,160634448428400
"flop:  [Q♥, 9♣, 10♠]",2020-11-25T22:48:02.881Z,160634448288300
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:48:02.071Z,160634448207200
"""Brandon @ Y9MvZ7Zi7i"" calls 3.50",2020-11-25T22:48:01.059Z,160634448105900
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:47:58.067Z,160634447806800
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:47:56.456Z,160634447645600
"""BDSuckout @ _9tNhnOi1R"" raises to 3.50",2020-11-25T22:47:54.687Z,160634447468800
"""Kireet @ nqRcqwbz9y"" folds",2020-11-25T22:47:50.810Z,160634447081100
"""josh @ Cg8enqeOhO"" folds",2020-11-25T22:47:49.960Z,160634446996100
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:47:47.478Z,160634446747900
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:47:45.345Z,160634446534600
"""Austin @ J177rrX9xq"" posts a big blind of 1.00",2020-11-25T22:47:41.734Z,160634446173812
"""Brandon @ Y9MvZ7Zi7i"" posts a small blind of 0.50",2020-11-25T22:47:41.734Z,160634446173811
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (98.20) | #2 ""Prupes @ iMdVP3v8Py"" (268.94) | #3 ""josh @ Cg8enqeOhO"" (132.50) | #4 ""Kireet @ nqRcqwbz9y"" (129.75) | #5 ""BDSuckout @ _9tNhnOi1R"" (190.03) | #6 ""alex @ iZcKjjRQ7_"" (376.00) | #8 ""Alec @ KVDhf8i-06"" (370.08) | #9 ""Brandon @ Y9MvZ7Zi7i"" (473.93) | #10 ""Austin @ J177rrX9xq"" (454.42)",2020-11-25T22:47:41.734Z,160634446173801
"-- starting hand #121  (No Limit Texas Hold'em) (dealer: ""Alec @ KVDhf8i-06"") --",2020-11-25T22:47:41.734Z,160634446173800
"-- ending hand #120 --",2020-11-25T22:47:38.824Z,160634445882502
"""Kireet @ nqRcqwbz9y"" collected 7.50 from pot",2020-11-25T22:47:38.824Z,160634445882501
"Uncalled bet of 6.00 returned to ""Kireet @ nqRcqwbz9y""",2020-11-25T22:47:38.824Z,160634445882500
"""josh @ Cg8enqeOhO"" folds",2020-11-25T22:47:38.017Z,160634445801800
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:47:32.651Z,160634445265200
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:47:31.783Z,160634445178400
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:47:23.441Z,160634444344100
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-25T22:47:22.339Z,160634444234000
"""Kireet @ nqRcqwbz9y"" raises to 9.00",2020-11-25T22:47:21.460Z,160634444146100
"""josh @ Cg8enqeOhO"" raises to 3.00",2020-11-25T22:47:14.173Z,160634443417400
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:47:07.342Z,160634442734300
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:47:06.143Z,160634442614400
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:47:04.489Z,160634442449000
"""Brandon @ Y9MvZ7Zi7i"" posts a big blind of 1.00",2020-11-25T22:47:01.781Z,160634442178212
"""Alec @ KVDhf8i-06"" posts a small blind of 0.50",2020-11-25T22:47:01.781Z,160634442178211
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (98.20) | #2 ""Prupes @ iMdVP3v8Py"" (268.94) | #3 ""josh @ Cg8enqeOhO"" (135.50) | #4 ""Kireet @ nqRcqwbz9y"" (125.25) | #5 ""BDSuckout @ _9tNhnOi1R"" (190.03) | #6 ""alex @ iZcKjjRQ7_"" (376.00) | #8 ""Alec @ KVDhf8i-06"" (370.58) | #9 ""Brandon @ Y9MvZ7Zi7i"" (474.93) | #10 ""Austin @ J177rrX9xq"" (454.42)",2020-11-25T22:47:01.781Z,160634442178201
"-- starting hand #120  (No Limit Texas Hold'em) (dealer: ""alex @ iZcKjjRQ7_"") --",2020-11-25T22:47:01.781Z,160634442178200
"""alex @ iZcKjjRQ7_"" shows a 9♦, 8♥.",2020-11-25T22:46:59.509Z,160634441951000
"-- ending hand #119 --",2020-11-25T22:46:58.133Z,160634441813402
"""Austin @ J177rrX9xq"" collected 80.50 from pot",2020-11-25T22:46:58.133Z,160634441813401
"Uncalled bet of 35.00 returned to ""Austin @ J177rrX9xq""",2020-11-25T22:46:58.133Z,160634441813400
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:46:57.328Z,160634441732900
"""Austin @ J177rrX9xq"" bets 35.00",2020-11-25T22:46:43.498Z,160634440349900
"""Alec @ KVDhf8i-06"" checks",2020-11-25T22:46:38.603Z,160634439860400
"river: 7♦, Q♥, 6♣, K♦ [A♠]",2020-11-25T22:46:31.996Z,160634439200100
"""Alec @ KVDhf8i-06"" calls 25.00",2020-11-25T22:46:31.187Z,160634439118800
"""Austin @ J177rrX9xq"" bets 25.00",2020-11-25T22:46:28.487Z,160634438848800
"""Alec @ KVDhf8i-06"" checks",2020-11-25T22:46:22.945Z,160634438294600
"turn: 7♦, Q♥, 6♣ [K♦]",2020-11-25T22:46:20.969Z,160634438097400
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:46:20.147Z,160634438014800
"""Alec @ KVDhf8i-06"" calls 6.00",2020-11-25T22:46:18.797Z,160634437880900
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-25T22:46:17.759Z,160634437776000
"""Kireet @ nqRcqwbz9y"" folds",2020-11-25T22:46:14.781Z,160634437478200
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:46:13.916Z,160634437391700
"""Austin @ J177rrX9xq"" bets 6.00",2020-11-25T22:46:12.960Z,160634437296100
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-25T22:46:08.150Z,160634436815100
"""Alec @ KVDhf8i-06"" checks",2020-11-25T22:46:07.306Z,160634436730700
"flop:  [7♦, Q♥, 6♣]",2020-11-25T22:46:04.698Z,160634436469900
"""Alec @ KVDhf8i-06"" calls 3.00",2020-11-25T22:46:03.892Z,160634436389300
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:46:01.969Z,160634436196900
"""BDSuckout @ _9tNhnOi1R"" calls 3.00",2020-11-25T22:45:58.272Z,160634435827300
"""Kireet @ nqRcqwbz9y"" calls 3.00",2020-11-25T22:45:57.220Z,160634435722100
"""josh @ Cg8enqeOhO"" folds",2020-11-25T22:45:49.380Z,160634434938100
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:45:45.908Z,160634434590900
"""Dhruv @ jiNcb_8FNC"" calls 3.00",2020-11-25T22:45:45.047Z,160634434504800
"""Austin @ J177rrX9xq"" calls 3.00",2020-11-25T22:45:43.121Z,160634434312100
"""Brandon @ Y9MvZ7Zi7i"" raises to 3.00",2020-11-25T22:45:41.084Z,160634434108500
"""Alec @ KVDhf8i-06"" posts a big blind of 1.00",2020-11-25T22:45:35.244Z,160634433524813
"""alex @ iZcKjjRQ7_"" posts a small blind of 0.50",2020-11-25T22:45:35.244Z,160634433524812
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (101.20) | #2 ""Prupes @ iMdVP3v8Py"" (268.94) | #3 ""josh @ Cg8enqeOhO"" (135.50) | #4 ""Kireet @ nqRcqwbz9y"" (128.25) | #5 ""BDSuckout @ _9tNhnOi1R"" (193.03) | #6 ""alex @ iZcKjjRQ7_"" (376.50) | #8 ""Alec @ KVDhf8i-06"" (404.58) | #9 ""Brandon @ Y9MvZ7Zi7i"" (477.93) | #10 ""Austin @ J177rrX9xq"" (407.92)",2020-11-25T22:45:35.244Z,160634433524802
"-- starting hand #119  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-11-25T22:45:35.244Z,160634433524801
"The admin updated the player ""Dhruv @ jiNcb_8FNC"" stack from 71.20 to 101.20.",2020-11-25T22:45:35.244Z,160634433524800
"""Alec @ KVDhf8i-06"" shows a 8♥, 8♦.",2020-11-25T22:45:30.169Z,160634433017000
"""Prupes @ iMdVP3v8Py"" shows a 7♠, 10♥.",2020-11-25T22:45:29.159Z,160634432916000
"-- ending hand #118 --",2020-11-25T22:45:27.231Z,160634432723303
"""Kireet @ nqRcqwbz9y"" shows a K♠, 7♣.",2020-11-25T22:45:27.231Z,160634432723302
"""BDSuckout @ _9tNhnOi1R"" collected 59.50 from pot with Pair, A's (combination: A♣, A♥, K♣, J♥, 9♠)",2020-11-25T22:45:27.231Z,160634432723301
"""BDSuckout @ _9tNhnOi1R"" shows a 3♠, A♣.",2020-11-25T22:45:27.231Z,160634432723300
"""BDSuckout @ _9tNhnOi1R"" calls 18.50",2020-11-25T22:45:26.424Z,160634432642500
"""Kireet @ nqRcqwbz9y"" raises to 18.50",2020-11-25T22:45:14.535Z,160634431453500
"""BDSuckout @ _9tNhnOi1R"" bets 9.25",2020-11-25T22:44:56.675Z,160634429667500
"river: A♥, K♣, J♥, 8♠ [9♠]",2020-11-25T22:44:53.451Z,160634429346000
"""Kireet @ nqRcqwbz9y"" calls 6.75",2020-11-25T22:44:52.639Z,160634429264300
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:44:44.780Z,160634428478100
"WARNING: the admin queued the stack change for the player ""Dhruv @ jiNcb_8FNC"" adding 30.00 chips in the next hand.",2020-11-25T22:44:43.518Z,160634428351800
"""BDSuckout @ _9tNhnOi1R"" bets 6.75",2020-11-25T22:44:43.409Z,160634428341000
"turn: A♥, K♣, J♥ [8♠]",2020-11-25T22:44:41.299Z,160634428130100
"""Kireet @ nqRcqwbz9y"" checks",2020-11-25T22:44:40.494Z,160634428049400
"""alex @ iZcKjjRQ7_"" checks",2020-11-25T22:44:36.981Z,160634427698200
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-25T22:44:36.038Z,160634427603900
"flop:  [A♥, K♣, J♥]",2020-11-25T22:44:32.500Z,160634427250100
"""alex @ iZcKjjRQ7_"" calls 3.00",2020-11-25T22:44:31.694Z,160634427169500
"""BDSuckout @ _9tNhnOi1R"" calls 3.00",2020-11-25T22:44:29.826Z,160634426982700
"""Kireet @ nqRcqwbz9y"" raises to 3.00",2020-11-25T22:44:27.490Z,160634426749100
"""josh @ Cg8enqeOhO"" folds",2020-11-25T22:44:18.272Z,160634425827300
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:44:17.383Z,160634425738400
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:44:15.928Z,160634425592900
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:44:15.062Z,160634425506200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:44:12.694Z,160634425269500
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:44:11.848Z,160634425184900
"""alex @ iZcKjjRQ7_"" posts a big blind of 1.00",2020-11-25T22:43:51.840Z,160634423184512
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-11-25T22:43:51.840Z,160634423184511
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (71.20) | #2 ""Prupes @ iMdVP3v8Py"" (268.94) | #3 ""josh @ Cg8enqeOhO"" (135.50) | #4 ""Kireet @ nqRcqwbz9y"" (156.50) | #5 ""BDSuckout @ _9tNhnOi1R"" (161.78) | #6 ""alex @ iZcKjjRQ7_"" (379.50) | #8 ""Alec @ KVDhf8i-06"" (404.58) | #9 ""Brandon @ Y9MvZ7Zi7i"" (477.93) | #10 ""Austin @ J177rrX9xq"" (407.92)",2020-11-25T22:43:51.840Z,160634423184501
"-- starting hand #118  (No Limit Texas Hold'em) (dealer: ""Kireet @ nqRcqwbz9y"") --",2020-11-25T22:43:51.840Z,160634423184500
"-- ending hand #117 --",2020-11-25T22:43:48.928Z,160634422892902
"""Prupes @ iMdVP3v8Py"" collected 18.10 from pot",2020-11-25T22:43:48.928Z,160634422892901
"Uncalled bet of 9.05 returned to ""Prupes @ iMdVP3v8Py""",2020-11-25T22:43:48.928Z,160634422892900
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:43:48.121Z,160634422812200
"""Prupes @ iMdVP3v8Py"" bets 9.05",2020-11-25T22:43:42.435Z,160634422243600
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-25T22:43:37.746Z,160634421774700
"flop:  [4♠, 8♣, K♠]",2020-11-25T22:43:33.505Z,160634421350700
"""Dhruv @ jiNcb_8FNC"" calls 8.30",2020-11-25T22:43:32.700Z,160634421270100
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-25T22:43:29.310Z,160634420931100
"""Kireet @ nqRcqwbz9y"" folds",2020-11-25T22:43:28.441Z,160634420844200
"""josh @ Cg8enqeOhO"" folds",2020-11-25T22:43:24.146Z,160634420414600
"""Prupes @ iMdVP3v8Py"" raises to 8.30",2020-11-25T22:43:22.371Z,160634420237200
"""Dhruv @ jiNcb_8FNC"" raises to 2.87",2020-11-25T22:43:18.832Z,160634419883300
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:43:12.968Z,160634419296800
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:43:12.091Z,160634419209200
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:43:11.253Z,160634419125400
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:43:08.408Z,160634418840900
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-11-25T22:43:06.011Z,160634418601413
"""Kireet @ nqRcqwbz9y"" posts a small blind of 0.50",2020-11-25T22:43:06.011Z,160634418601412
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (79.50) | #2 ""Prupes @ iMdVP3v8Py"" (259.14) | #3 ""josh @ Cg8enqeOhO"" (135.50) | #4 ""Kireet @ nqRcqwbz9y"" (157.00) | #5 ""BDSuckout @ _9tNhnOi1R"" (162.78) | #6 ""alex @ iZcKjjRQ7_"" (379.50) | #8 ""Alec @ KVDhf8i-06"" (404.58) | #9 ""Brandon @ Y9MvZ7Zi7i"" (477.93) | #10 ""Austin @ J177rrX9xq"" (407.92)",2020-11-25T22:43:06.011Z,160634418601402
"-- starting hand #117  (No Limit Texas Hold'em) (dealer: ""josh @ Cg8enqeOhO"") --",2020-11-25T22:43:06.011Z,160634418601401
"The player ""Alec @ KVDhf8i-06"" joined the game with a stack of 404.58.",2020-11-25T22:43:06.011Z,160634418601400
"-- ending hand #116 --",2020-11-25T22:43:03.098Z,160634418309902
"""josh @ Cg8enqeOhO"" collected 2.00 from pot",2020-11-25T22:43:03.098Z,160634418309901
"Uncalled bet of 1.00 returned to ""josh @ Cg8enqeOhO""",2020-11-25T22:43:03.098Z,160634418309900
"""Kireet @ nqRcqwbz9y"" folds",2020-11-25T22:43:02.284Z,160634418228400
"""josh @ Cg8enqeOhO"" bets 1.00",2020-11-25T22:42:50.497Z,160634417049700
"flop:  [9♥, 9♠, A♠]",2020-11-25T22:42:46.434Z,160634416643500
"""Kireet @ nqRcqwbz9y"" checks",2020-11-25T22:42:45.624Z,160634416562500
"""josh @ Cg8enqeOhO"" calls 1.00",2020-11-25T22:42:42.992Z,160634416299200
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:42:40.341Z,160634416034100
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:42:37.617Z,160634415761800
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:42:36.752Z,160634415675300
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:42:35.886Z,160634415588700
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:42:35.045Z,160634415504800
"The player ""Alec @ KVDhf8i-06"" sit back with the stack of 404.58.",2020-11-25T22:42:34.647Z,160634415464700
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-25T22:42:34.091Z,160634415409200
"""Kireet @ nqRcqwbz9y"" posts a big blind of 1.00",2020-11-25T22:42:32.451Z,160634415245212
"""josh @ Cg8enqeOhO"" posts a small blind of 0.50",2020-11-25T22:42:32.451Z,160634415245211
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (79.50) | #2 ""Prupes @ iMdVP3v8Py"" (259.14) | #3 ""josh @ Cg8enqeOhO"" (134.50) | #4 ""Kireet @ nqRcqwbz9y"" (158.00) | #5 ""BDSuckout @ _9tNhnOi1R"" (162.78) | #6 ""alex @ iZcKjjRQ7_"" (379.50) | #9 ""Brandon @ Y9MvZ7Zi7i"" (477.93) | #10 ""Austin @ J177rrX9xq"" (407.92)",2020-11-25T22:42:32.451Z,160634415245202
"-- starting hand #116  (No Limit Texas Hold'em) (dealer: ""Prupes @ iMdVP3v8Py"") --",2020-11-25T22:42:32.451Z,160634415245201
"The player ""Alec @ KVDhf8i-06"" stand up with the stack of 404.58.",2020-11-25T22:42:32.451Z,160634415245200
"-- ending hand #115 --",2020-11-25T22:42:25.911Z,160634414591202
"""Kireet @ nqRcqwbz9y"" collected 98.75 from pot with Full House, 9's over 3's (combination: 9♣, 9♦, 9♥, 3♥, 3♠)",2020-11-25T22:42:25.911Z,160634414591201
"""Kireet @ nqRcqwbz9y"" shows a 9♣, 9♦.",2020-11-25T22:42:25.911Z,160634414591200
"""josh @ Cg8enqeOhO"" calls 30.00",2020-11-25T22:42:25.105Z,160634414510600
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-25T22:42:13.322Z,160634413332300
"""Kireet @ nqRcqwbz9y"" bets 30.00",2020-11-25T22:42:11.848Z,160634413184900
"""josh @ Cg8enqeOhO"" checks",2020-11-25T22:41:53.814Z,160634411381500
"river: K♣, 3♥, 2♦, 3♠ [9♥]",2020-11-25T22:41:52.545Z,160634411255600
"""Kireet @ nqRcqwbz9y"" calls 7.75",2020-11-25T22:41:51.737Z,160634411173800
"""josh @ Cg8enqeOhO"" calls 7.75",2020-11-25T22:41:49.848Z,160634410984800
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:41:46.551Z,160634410655100
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:41:45.684Z,160634410568500
"""BDSuckout @ _9tNhnOi1R"" bets 7.75",2020-11-25T22:41:43.295Z,160634410329500
"""Kireet @ nqRcqwbz9y"" checks",2020-11-25T22:41:38.408Z,160634409841100
"""josh @ Cg8enqeOhO"" checks",2020-11-25T22:41:35.205Z,160634409520600
"turn: K♣, 3♥, 2♦ [3♠]",2020-11-25T22:41:32.864Z,160634409286900
"""Dhruv @ jiNcb_8FNC"" checks",2020-11-25T22:41:32.056Z,160634409205700
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-11-25T22:41:29.658Z,160634408965900
"""BDSuckout @ _9tNhnOi1R"" checks",2020-11-25T22:41:28.809Z,160634408881000
"""Kireet @ nqRcqwbz9y"" checks",2020-11-25T22:41:26.390Z,160634408639100
"""josh @ Cg8enqeOhO"" checks",2020-11-25T22:41:24.184Z,160634408418500
"flop:  [K♣, 3♥, 2♦]",2020-11-25T22:41:22.751Z,160634408275200
"""josh @ Cg8enqeOhO"" calls 3.00",2020-11-25T22:41:21.940Z,160634408194100
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:41:16.207Z,160634407620800
"""Dhruv @ jiNcb_8FNC"" calls 3.00",2020-11-25T22:41:15.344Z,160634407534500
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:41:14.012Z,160634407401300
"""Brandon @ Y9MvZ7Zi7i"" calls 3.00",2020-11-25T22:41:05.468Z,160634406546900
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:40:54.727Z,160634405472800
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:40:53.920Z,160634405392100
"""BDSuckout @ _9tNhnOi1R"" calls 3.00",2020-11-25T22:40:52.853Z,160634405285400
"""Kireet @ nqRcqwbz9y"" raises to 3.00",2020-11-25T22:40:51.377Z,160634405137800
"""josh @ Cg8enqeOhO"" posts a big blind of 1.00",2020-11-25T22:40:37.138Z,160634403713912
"""Prupes @ iMdVP3v8Py"" posts a small blind of 0.50",2020-11-25T22:40:37.138Z,160634403713911
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (82.50) | #2 ""Prupes @ iMdVP3v8Py"" (259.64) | #3 ""josh @ Cg8enqeOhO"" (175.25) | #4 ""Kireet @ nqRcqwbz9y"" (100.00) | #5 ""BDSuckout @ _9tNhnOi1R"" (173.53) | #6 ""alex @ iZcKjjRQ7_"" (379.50) | #8 ""Alec @ KVDhf8i-06"" (404.58) | #9 ""Brandon @ Y9MvZ7Zi7i"" (480.93) | #10 ""Austin @ J177rrX9xq"" (407.92)",2020-11-25T22:40:37.138Z,160634403713901
"-- starting hand #115  (No Limit Texas Hold'em) (dealer: ""Dhruv @ jiNcb_8FNC"") --",2020-11-25T22:40:37.138Z,160634403713900
"""alex @ iZcKjjRQ7_"" shows a 3♠, 7♣.",2020-11-25T22:40:35.675Z,160634403567600
"-- ending hand #114 --",2020-11-25T22:40:33.496Z,160634403349702
"""BDSuckout @ _9tNhnOi1R"" collected 18.00 from pot",2020-11-25T22:40:33.496Z,160634403349701
"Uncalled bet of 9.00 returned to ""BDSuckout @ _9tNhnOi1R""",2020-11-25T22:40:33.496Z,160634403349700
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:40:32.690Z,160634403269100
"""BDSuckout @ _9tNhnOi1R"" raises to 13.50",2020-11-25T22:40:21.953Z,160634402195300
"""Dhruv @ jiNcb_8FNC"" bets 4.50",2020-11-25T22:40:19.579Z,160634401958000
"flop:  [7♥, 9♥, 3♣]",2020-11-25T22:40:16.623Z,160634401662500
"""BDSuckout @ _9tNhnOi1R"" calls 4.00",2020-11-25T22:40:15.819Z,160634401582000
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:40:13.707Z,160634401370800
"""Dhruv @ jiNcb_8FNC"" raises to 4.00",2020-11-25T22:40:12.063Z,160634401206400
"""Austin @ J177rrX9xq"" folds",2020-11-25T22:40:09.106Z,160634400910700
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-11-25T22:40:05.666Z,160634400566700
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:40:04.811Z,160634400481200
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:39:56.779Z,160634399678000
"""BDSuckout @ _9tNhnOi1R"" calls 1.00",2020-11-25T22:39:55.761Z,160634399576200
"""Kireet @ nqRcqwbz9y"" folds",2020-11-25T22:39:46.444Z,160634398644400
"""josh @ Cg8enqeOhO"" folds",2020-11-25T22:39:45.333Z,160634398533400
"""Prupes @ iMdVP3v8Py"" posts a big blind of 1.00",2020-11-25T22:39:42.571Z,160634398259513
"""Dhruv @ jiNcb_8FNC"" posts a small blind of 0.50",2020-11-25T22:39:42.571Z,160634398259512
"Player stacks: #1 ""Dhruv @ jiNcb_8FNC"" (91.00) | #2 ""Prupes @ iMdVP3v8Py"" (260.64) | #3 ""josh @ Cg8enqeOhO"" (175.25) | #4 ""Kireet @ nqRcqwbz9y"" (100.00) | #5 ""BDSuckout @ _9tNhnOi1R"" (164.03) | #6 ""alex @ iZcKjjRQ7_"" (379.50) | #8 ""Alec @ KVDhf8i-06"" (404.58) | #9 ""Brandon @ Y9MvZ7Zi7i"" (480.93) | #10 ""Austin @ J177rrX9xq"" (407.92)",2020-11-25T22:39:42.571Z,160634398259502
"-- starting hand #114  (No Limit Texas Hold'em) (dealer: ""Austin @ J177rrX9xq"") --",2020-11-25T22:39:42.571Z,160634398259501
"The admin updated the player ""Austin @ J177rrX9xq"" stack from 107.92 to 407.92.",2020-11-25T22:39:42.571Z,160634398259400
"WARNING: the admin queued the stack change for the player ""Austin @ J177rrX9xq"" adding 300.00 chips in the next hand.",2020-11-25T22:39:41.894Z,160634398189500
"""Prupes @ iMdVP3v8Py"" shows a 9♦, 8♦.",2020-11-25T22:39:38.394Z,160634397839500
"""alex @ iZcKjjRQ7_"" shows a 10♠, 9♥.",2020-11-25T22:39:36.317Z,160634397631700
"""BDSuckout @ _9tNhnOi1R"" shows a 7♣, 8♣.",2020-11-25T22:39:36.289Z,160634397629100
"-- ending hand #113 --",2020-11-25T22:39:35.049Z,160634397505101
"""Austin @ J177rrX9xq"" collected 107.92 from pot with Pair, 10's (combination: 10♦, 10♣, A♠, J♣, 9♠)",2020-11-25T22:39:35.049Z,160634397505100
"river: 2♠, 8♠, J♣, 10♣ [9♠]",2020-11-25T22:39:32.005Z,160634397201200
"turn: 2♠, 8♠, J♣ [10♣]",2020-11-25T22:39:28.995Z,160634396900000
"flop:  [2♠, 8♠, J♣]",2020-11-25T22:39:25.976Z,160634396597700
"""Austin @ J177rrX9xq"" shows a A♠, 10♦.",2020-11-25T22:39:22.961Z,160634396296301
"""Brandon @ Y9MvZ7Zi7i"" shows a A♥, K♥.",2020-11-25T22:39:22.961Z,160634396296300
"""Brandon @ Y9MvZ7Zi7i"" calls 48.21",2020-11-25T22:39:22.145Z,160634396214700
"""alex @ iZcKjjRQ7_"" folds",2020-11-25T22:39:21.293Z,160634396129300
"""BDSuckout @ _9tNhnOi1R"" folds",2020-11-25T22:39:20.073Z,160634396007300
"""Prupes @ iMdVP3v8Py"" folds",2020-11-25T22:39:17.865Z,160634395786500
"""Dhruv @ jiNcb_8FNC"" folds",2020-11-25T22:39:16.409Z,160634395641000
"""Austin @ J177rrX9xq"" raises to 48.21 and go all in",2020-11-25T22:39:15.533Z,160634395553400
"""Brandon @ Y9MvZ7Zi7i"" raises to 20.00",2020-11-25T22:39:10.034Z,160634395003400
"""Alec @ KVDhf8i-06"" folds",2020-11-25T22:39:02.615Z,160634394261600
